"","entry_exit_provider_program_type_code","ee_uid","client_id","recordset_id_4110_recordset_id","start_date_4111","a_history_of_housing_and_homelessness_4177","b_risks_4178","c_socialization_daily_functioning_4179","d_wellness_4180","general_information_4176","pre_screen_total_4181","grand_total_adjusted_for_v2_0_4671","date_added_4110_date_added"
"236","Emergency Shelter (HUD)",727429,412131,2639706,"9/23/2015",1,2,3,3,0,9,9,"9/23/2015"
"237","Emergency Shelter (HUD)",727430,303190,2807046,"10/26/2015",1,2,2,2,0,7,7,"10/26/2015"
"238","Emergency Shelter (HUD)",727432,155069,2658077,"9/28/2015",1,2,2,0,0,5,5,"9/28/2015"
"239","Emergency Shelter (HUD)",727436,321872,3018717,"11/18/2015",1,3,1,1,0,6,6,"11/18/2015"
"240","Emergency Shelter (HUD)",727439,346968,3098413,"11/30/2015",1,1,3,2,1,8,8,"11/30/2015"
"241","Emergency Shelter (HUD)",727453,420092,3281598,"1/5/2016",1,1,1,0,0,3,3,"1/5/2016"
"242","Emergency Shelter (HUD)",727462,350794,2829517,"10/27/2015",1,3,2,3,1,10,10,"10/27/2015"
"243","Emergency Shelter (HUD)",727463,386275,2275434,"7/20/2015",0,2,2,2,0,6,6,"7/20/2015"
"244","Emergency Shelter (HUD)",727465,338069,1570202,"1/27/2015",1,4,2,3,0,10,10,"1/27/2015"
"245","Emergency Shelter (HUD)",727468,361423,2348926,"8/3/2015",1,1,2,2,0,6,6,"8/3/2015"
"246","Emergency Shelter (HUD)",727470,314214,2098004,"5/28/2015",1,1,1,3,0,6,6,"5/28/2015"
"247","Emergency Shelter (HUD)",727475,387816,2526332,"9/2/2015",1,1,2,4,0,8,8,"9/3/2015"
"248","Emergency Shelter (HUD)",727481,318520,3243388,"12/23/2015",1,3,4,7,0,15,15,"12/23/2015"
"249","Emergency Shelter (HUD)",727483,311437,1808589,"3/19/2015",1,3,4,6,0,14,14,"3/19/2015"
"250","Emergency Shelter (HUD)",727489,105846,1670747,"2/18/2015",1,0,3,3,0,7,7,"2/18/2015"
"251","Emergency Shelter (HUD)",727499,303359,1670238,"2/17/2015",1,1,2,2,1,7,7,"2/17/2015"
"252","Emergency Shelter (HUD)",727499,303359,3065562,"11/25/2015",1,1,1,6,1,10,10,"11/25/2015"
"253","Emergency Shelter (HUD)",727504,318535,2744409,"10/16/2015",1,3,3,7,0,14,13,"10/16/2015"
"254","Emergency Shelter (HUD)",727506,302449,1656077,"2/12/2015",1,1,2,2,0,6,6,"2/12/2015"
"255","Emergency Shelter (HUD)",727742,349444,2319456,"7/27/2015",1,2,3,4,1,11,11,"7/28/2015"
"256","Emergency Shelter (HUD)",727742,349444,3285111,"1/5/2016",1,3,2,2,1,9,9,"1/5/2016"
"257","Emergency Shelter (HUD)",728223,326911,1670239,"2/17/2015",1,2,4,4,0,11,11,"2/17/2015"
"258","Emergency Shelter (HUD)",728223,326911,3270421,"1/4/2016",1,2,3,2,0,8,8,"1/4/2016"
"259","Emergency Shelter (HUD)",728381,303190,2807046,"10/26/2015",1,2,2,2,0,7,7,"10/26/2015"
"260","Emergency Shelter (HUD)",728382,412131,2639706,"9/23/2015",1,2,3,3,0,9,9,"9/23/2015"
"261","Emergency Shelter (HUD)",728386,155069,2658077,"9/28/2015",1,2,2,0,0,5,5,"9/28/2015"
"262","Emergency Shelter (HUD)",728395,340975,1672778,"2/18/2015",1,2,2,4,0,9,9,"2/18/2015"
"263","Emergency Shelter (HUD)",728395,340975,1965214,"4/23/2015",0,3,3,5,0,11,11,"4/23/2015"
"264","Emergency Shelter (HUD)",728399,346968,3098413,"11/30/2015",1,1,3,2,1,8,8,"11/30/2015"
"265","Emergency Shelter (HUD)",728400,333455,1576586,"1/28/2015",1,4,2,2,0,9,9,"1/28/2015"
"266","Emergency Shelter (HUD)",728403,322951,2237071,"7/10/2015",1,3,3,4,0,11,11,"7/10/2015"
"267","Emergency Shelter (HUD)",728407,387816,2526332,"9/2/2015",1,1,2,4,0,8,8,"9/3/2015"
"268","Emergency Shelter (HUD)",728410,321872,3018717,"11/18/2015",1,3,1,1,0,6,6,"11/18/2015"
"269","Emergency Shelter (HUD)",728415,349373,3295285,"1/7/2016",0,2,2,5,0,9,9,"1/7/2016"
"270","Emergency Shelter (HUD)",728420,72946,2319764,"7/28/2015",1,3,2,5,0,11,11,"7/28/2015"
"271","Emergency Shelter (HUD)",728422,323409,3173354,"12/9/2015",1,2,2,4,1,10,9,"12/9/2015"
"272","Emergency Shelter (HUD)",728423,418701,3186353,"12/11/2015",1,3,3,5,0,12,12,"12/11/2015"
"273","Emergency Shelter (HUD)",728425,420092,3281598,"1/5/2016",1,1,1,0,0,3,3,"1/5/2016"
"274","Emergency Shelter (HUD)",728430,316021,2219963,"7/7/2015",1,3,3,5,0,12,12,"7/7/2015"
"275","Emergency Shelter (HUD)",728431,314214,2098004,"5/28/2015",1,1,1,3,0,6,6,"5/28/2015"
"276","Emergency Shelter (HUD)",728447,361423,2348926,"8/3/2015",1,1,2,2,0,6,6,"8/3/2015"
"277","Emergency Shelter (HUD)",728448,305671,2180162,"6/24/2015",1,3,1,5,0,10,10,"6/24/2015"
"278","Emergency Shelter (HUD)",728464,351127,2967402,"11/12/2015",1,4,1,2,0,8,8,"11/12/2015"
"279","Emergency Shelter (HUD)",728476,195731,3243257,"12/23/2015",1,3,3,5,0,12,12,"12/23/2015"
"280","Emergency Shelter (HUD)",728755,340975,1672778,"2/18/2015",1,2,2,4,0,9,9,"2/18/2015"
"281","Emergency Shelter (HUD)",728755,340975,1965214,"4/23/2015",0,3,3,5,0,11,11,"4/23/2015"
"282","Emergency Shelter (HUD)",728761,303190,2807046,"10/26/2015",1,2,2,2,0,7,7,"10/26/2015"
"283","Emergency Shelter (HUD)",728772,408181,3302551,"1/8/2016",1,3,2,7,0,13,13,"1/8/2016"
"284","Emergency Shelter (HUD)",728777,346968,3098413,"11/30/2015",1,1,3,2,1,8,8,"11/30/2015"
"285","Emergency Shelter (HUD)",728778,155069,2658077,"9/28/2015",1,2,2,0,0,5,5,"9/28/2015"
"286","Emergency Shelter (HUD)",728782,350794,2829517,"10/27/2015",1,3,2,3,1,10,10,"10/27/2015"
"287","Emergency Shelter (HUD)",728783,420092,3281598,"1/5/2016",1,1,1,0,0,3,3,"1/5/2016"
"288","Emergency Shelter (HUD)",728785,302849,1655610,"2/12/2015",1,0,1,1,0,3,3,"2/12/2015"
"289","Emergency Shelter (HUD)",728788,215323,3299994,"1/8/2016",1,3,1,4,0,9,9,"1/8/2016"
"290","Emergency Shelter (HUD)",728789,354607,1984601,"4/29/2015",1,2,2,3,0,8,8,"4/29/2015"
"291","Emergency Shelter (HUD)",728804,316021,2219963,"7/7/2015",1,3,3,5,0,12,12,"7/7/2015"
"292","Emergency Shelter (HUD)",728810,387816,2526332,"9/2/2015",1,1,2,4,0,8,8,"9/3/2015"
"293","Emergency Shelter (HUD)",728820,391673,3102180,"11/30/2015",1,1,2,3,0,7,7,"11/30/2015"
"294","Emergency Shelter (HUD)",728821,309900,2446780,"8/20/2015",0,4,3,7,0,14,12,"8/20/2015"
"295","Emergency Shelter (HUD)",728821,309900,3043363,"11/23/2015",1,4,4,4,0,13,13,"11/23/2015"
"296","Emergency Shelter (HUD)",728826,303359,1670238,"2/17/2015",1,1,2,2,1,7,7,"2/17/2015"
"297","Emergency Shelter (HUD)",728826,303359,3065562,"11/25/2015",1,1,1,6,1,10,10,"11/25/2015"
"298","Emergency Shelter (HUD)",728831,314214,2098004,"5/28/2015",1,1,1,3,0,6,6,"5/28/2015"
"299","Emergency Shelter (HUD)",728833,303841,1674221,"2/19/2015",1,3,2,4,1,11,11,"2/19/2015"
"300","Emergency Shelter (HUD)",728843,327617,3067787,"11/25/2015",1,2,2,4,0,9,9,"11/25/2015"
"301","Emergency Shelter (HUD)",728845,302252,1656809,"2/12/2015",1,1,1,1,0,4,4,"2/12/2015"
"302","Emergency Shelter (HUD)",728853,371011,3253315,"12/29/2015",0,2,2,0,0,4,4,"12/29/2015"
"303","Emergency Shelter (HUD)",728855,302449,1656077,"2/12/2015",1,1,2,2,0,6,6,"2/12/2015"
"304","Emergency Shelter (HUD)",728856,303445,1655595,"2/12/2015",1,2,1,7,0,11,10,"2/12/2015"
"305","Emergency Shelter (HUD)",728857,359163,3210228,"12/16/2015",1,2,3,3,0,9,9,"12/16/2015"
"306","Emergency Shelter (HUD)",728862,419200,3223976,"12/18/2015",1,3,3,6,0,13,12,"12/18/2015"
"307","Emergency Shelter (HUD)",728867,173733,1663043,"2/16/2015",1,0,0,3,0,4,4,"2/16/2015"
"308","Emergency Shelter (HUD)",728868,210909,1670242,"2/17/2015",1,3,1,2,0,7,7,"2/17/2015"
"309","Emergency Shelter (HUD)",728868,210909,3015083,"11/18/2015",1,4,4,5,0,14,14,"11/18/2015"
"310","Emergency Shelter (HUD)",728869,338069,1570202,"1/27/2015",1,4,2,3,0,10,10,"1/27/2015"
"311","Emergency Shelter (HUD)",728873,310551,2376262,"8/7/2015",0,3,2,7,0,12,11,"8/7/2015"
"312","Emergency Shelter (HUD)",728874,90210,2649226,"9/25/2015",1,4,3,5,0,13,13,"9/25/2015"
"313","Emergency Shelter (HUD)",728875,303409,1961668,"4/22/2015",1,2,2,1,0,6,6,"4/22/2015"
"314","Emergency Shelter (HUD)",728881,302348,1666920,"2/16/2015",1,2,1,0,0,4,4,"2/16/2015"
"315","Emergency Shelter (HUD)",728884,303313,1656636,"2/12/2015",1,3,2,2,0,8,8,"2/12/2015"
"316","Emergency Shelter (HUD)",728885,195731,3243257,"12/23/2015",1,3,3,5,0,12,12,"12/23/2015"
"317","Emergency Shelter (HUD)",728887,21891,1679549,"2/20/2015",1,3,1,5,0,10,10,"2/20/2015"
"318","Emergency Shelter (HUD)",728900,367630,2233636,"7/10/2015",1,3,3,3,0,10,10,"7/10/2015"
"319","Emergency Shelter (HUD)",728901,346587,2712106,"10/9/2015",1,3,3,6,0,13,13,"10/9/2015"
"320","Emergency Shelter (HUD)",728903,385588,2611146,"9/17/2015",1,3,3,2,1,10,10,"9/17/2015"
"321","Emergency Shelter (HUD)",728907,303367,1654585,"2/12/2015",1,3,2,0,0,6,6,"2/12/2015"
"322","Emergency Shelter (HUD)",728910,176815,1578775,"1/28/2015",1,2,3,2,0,8,8,"1/28/2015"
"323","Emergency Shelter (HUD)",729035,340975,1672778,"2/18/2015",1,2,2,4,0,9,9,"2/18/2015"
"324","Emergency Shelter (HUD)",729035,340975,1965214,"4/23/2015",0,3,3,5,0,11,11,"4/23/2015"
"325","Emergency Shelter (HUD)",729042,316021,2219963,"7/7/2015",1,3,3,5,0,12,12,"7/7/2015"
"326","Emergency Shelter (HUD)",729047,350794,2829517,"10/27/2015",1,3,2,3,1,10,10,"10/27/2015"
"327","Emergency Shelter (HUD)",729049,346968,3098413,"11/30/2015",1,1,3,2,1,8,8,"11/30/2015"
"328","Emergency Shelter (HUD)",729054,412131,2639706,"9/23/2015",1,2,3,3,0,9,9,"9/23/2015"
"329","Emergency Shelter (HUD)",729057,418701,3186353,"12/11/2015",1,3,3,5,0,12,12,"12/11/2015"
"330","Emergency Shelter (HUD)",729058,314214,2098004,"5/28/2015",1,1,1,3,0,6,6,"5/28/2015"
"331","Emergency Shelter (HUD)",729059,420092,3281598,"1/5/2016",1,1,1,0,0,3,3,"1/5/2016"
"332","Emergency Shelter (HUD)",729068,387816,2526332,"9/2/2015",1,1,2,4,0,8,8,"9/3/2015"
"333","Emergency Shelter (HUD)",729073,215323,3299994,"1/8/2016",1,3,1,4,0,9,9,"1/8/2016"
"334","Emergency Shelter (HUD)",729074,302849,1655610,"2/12/2015",1,0,1,1,0,3,3,"2/12/2015"
"335","Emergency Shelter (HUD)",729122,328515,2611529,"9/17/2015",1,4,2,5,0,12,12,"9/17/2015"
"336","Emergency Shelter (HUD)",729125,120880,1975581,"4/27/2015",1,2,0,4,0,7,7,"4/27/2015"
"337","Emergency Shelter (HUD)",729143,303409,1961668,"4/22/2015",1,2,2,1,0,6,6,"4/22/2015"
"338","Emergency Shelter (HUD)",729145,305670,1772966,"9/15/2015",1,4,4,4,0,13,13,"3/12/2015"
"339","Emergency Shelter (HUD)",729150,367630,2233636,"7/10/2015",1,3,3,3,0,10,10,"7/10/2015"
"340","Emergency Shelter (HUD)",729153,371011,3253315,"12/29/2015",0,2,2,0,0,4,4,"12/29/2015"
"341","Emergency Shelter (HUD)",729158,327617,3067787,"11/25/2015",1,2,2,4,0,9,9,"11/25/2015"
"342","Emergency Shelter (HUD)",729159,302449,1656077,"2/12/2015",1,1,2,2,0,6,6,"2/12/2015"
"343","Emergency Shelter (HUD)",729161,359163,3210228,"12/16/2015",1,2,3,3,0,9,9,"12/16/2015"
"344","Emergency Shelter (HUD)",729164,155069,2658077,"9/28/2015",1,2,2,0,0,5,5,"9/28/2015"
"345","Emergency Shelter (HUD)",729166,210909,1670242,"2/17/2015",1,3,1,2,0,7,7,"2/17/2015"
"346","Emergency Shelter (HUD)",729166,210909,3015083,"11/18/2015",1,4,4,5,0,14,14,"11/18/2015"
"347","Emergency Shelter (HUD)",729170,302348,1666920,"2/16/2015",1,2,1,0,0,4,4,"2/16/2015"
"348","Emergency Shelter (HUD)",729173,303313,1656636,"2/12/2015",1,3,2,2,0,8,8,"2/12/2015"
"349","Emergency Shelter (HUD)",729174,173733,1663043,"2/16/2015",1,0,0,3,0,4,4,"2/16/2015"
"350","Emergency Shelter (HUD)",729177,310551,2376262,"8/7/2015",0,3,2,7,0,12,11,"8/7/2015"
"351","Emergency Shelter (HUD)",729182,305154,1774482,"3/12/2015",1,2,2,6,0,11,11,"3/12/2015"
"352","Emergency Shelter (HUD)",729186,21891,1679549,"2/20/2015",1,3,1,5,0,10,10,"2/20/2015"
"353","Emergency Shelter (HUD)",729189,90210,2649226,"9/25/2015",1,4,3,5,0,13,13,"9/25/2015"
"354","Emergency Shelter (HUD)",729192,303108,2908241,"11/5/2015",1,1,1,2,0,5,5,"11/5/2015"
"355","Emergency Shelter (HUD)",729211,374870,1668719,"2/17/2015",1,3,2,5,0,11,11,"2/17/2015"
"356","Emergency Shelter (HUD)",729211,374870,3201370,"12/15/2015",1,3,3,5,0,12,12,"12/15/2015"
"357","Emergency Shelter (HUD)",729214,303367,1654585,"2/12/2015",1,3,2,0,0,6,6,"2/12/2015"
"358","Emergency Shelter (HUD)",729215,385588,2611146,"9/17/2015",1,3,3,2,1,10,10,"9/17/2015"
"359","Emergency Shelter (HUD)",729216,176815,1578775,"1/28/2015",1,2,3,2,0,8,8,"1/28/2015"
"360","Emergency Shelter (HUD)",729370,408181,3302551,"1/8/2016",1,3,2,7,0,13,13,"1/8/2016"
"361","Emergency Shelter (HUD)",729376,340975,1672778,"2/18/2015",1,2,2,4,0,9,9,"2/18/2015"
"362","Emergency Shelter (HUD)",729376,340975,1965214,"4/23/2015",0,3,3,5,0,11,11,"4/23/2015"
"363","Emergency Shelter (HUD)",729381,350794,2829517,"10/27/2015",1,3,2,3,1,10,10,"10/27/2015"
"364","Emergency Shelter (HUD)",729383,155069,2658077,"9/28/2015",1,2,2,0,0,5,5,"9/28/2015"
"365","Emergency Shelter (HUD)",729386,322951,2237071,"7/10/2015",1,3,3,4,0,11,11,"7/10/2015"
"366","Emergency Shelter (HUD)",729390,420092,3281598,"1/5/2016",1,1,1,0,0,3,3,"1/5/2016"
"367","Emergency Shelter (HUD)",729393,386275,2275434,"7/20/2015",0,2,2,2,0,6,6,"7/20/2015"
"368","Emergency Shelter (HUD)",729398,302849,1655610,"2/12/2015",1,0,1,1,0,3,3,"2/12/2015"
"369","Emergency Shelter (HUD)",729403,412131,2639706,"9/23/2015",1,2,3,3,0,9,9,"9/23/2015"
"370","Emergency Shelter (HUD)",729405,321872,3018717,"11/18/2015",1,3,1,1,0,6,6,"11/18/2015"
"371","Emergency Shelter (HUD)",729410,303190,2807046,"10/26/2015",1,2,2,2,0,7,7,"10/26/2015"
"372","Emergency Shelter (HUD)",729416,387816,2526332,"9/2/2015",1,1,2,4,0,8,8,"9/3/2015"
"373","Emergency Shelter (HUD)",729424,314214,2098004,"5/28/2015",1,1,1,3,0,6,6,"5/28/2015"
"374","Emergency Shelter (HUD)",729432,120880,1975581,"4/27/2015",1,2,0,4,0,7,7,"4/27/2015"
"375","Emergency Shelter (HUD)",729445,303841,1674221,"2/19/2015",1,3,2,4,1,11,11,"2/19/2015"
"376","Emergency Shelter (HUD)",729453,410901,3164003,"12/8/2015",1,2,1,4,0,8,8,"12/8/2015"
"377","Emergency Shelter (HUD)",729791,349530,1667128,"2/16/2015",1,4,2,4,0,11,11,"2/16/2015"
"378","Emergency Shelter (HUD)",729795,145949,2716344,"10/12/2015",1,2,3,5,0,11,10,"10/12/2015"
"379","Emergency Shelter (HUD)",729796,302849,1655610,"2/12/2015",1,0,1,1,0,3,3,"2/12/2015"
"380","Emergency Shelter (HUD)",729800,323625,1656119,"2/12/2015",1,1,2,2,0,6,6,"2/12/2015"
"381","Emergency Shelter (HUD)",729808,340975,1672778,"2/18/2015",1,2,2,4,0,9,9,"2/18/2015"
"382","Emergency Shelter (HUD)",729808,340975,1965214,"4/23/2015",0,3,3,5,0,11,11,"4/23/2015"
"383","Emergency Shelter (HUD)",729810,412131,2639706,"9/23/2015",1,2,3,3,0,9,9,"9/23/2015"
"384","Emergency Shelter (HUD)",729819,155069,2658077,"9/28/2015",1,2,2,0,0,5,5,"9/28/2015"
"385","Emergency Shelter (HUD)",729822,322951,2237071,"7/10/2015",1,3,3,4,0,11,11,"7/10/2015"
"386","Emergency Shelter (HUD)",729822,322951,3309689,"1/11/2016",1,3,4,5,0,13,13,"1/11/2016"
"387","Emergency Shelter (HUD)",729823,303190,2807046,"10/26/2015",1,2,2,2,0,7,7,"10/26/2015"
"388","Emergency Shelter (HUD)",729833,408181,3302551,"1/8/2016",1,3,2,7,0,13,13,"1/8/2016"
"389","Emergency Shelter (HUD)",729834,386275,2275434,"7/20/2015",0,2,2,2,0,6,6,"7/20/2015"
"390","Emergency Shelter (HUD)",729839,350794,2829517,"10/27/2015",1,3,2,3,1,10,10,"10/27/2015"
"391","Emergency Shelter (HUD)",729845,323409,3173354,"12/9/2015",1,2,2,4,1,10,9,"12/9/2015"
"392","Emergency Shelter (HUD)",729847,314214,2098004,"5/28/2015",1,1,1,3,0,6,6,"5/28/2015"
"393","Emergency Shelter (HUD)",729854,316021,2219963,"7/7/2015",1,3,3,5,0,12,12,"7/7/2015"
"394","Emergency Shelter (HUD)",729856,321872,3018717,"11/18/2015",1,3,1,1,0,6,6,"11/18/2015"
"395","Emergency Shelter (HUD)",729858,420092,3281598,"1/5/2016",1,1,1,0,0,3,3,"1/5/2016"
"396","Emergency Shelter (HUD)",729859,387816,2526332,"9/2/2015",1,1,2,4,0,8,8,"9/3/2015"
"397","Emergency Shelter (HUD)",729868,352982,2957983,"11/11/2015",1,1,2,1,0,5,5,"11/11/2015"
"398","Emergency Shelter (HUD)",729870,394055,1695311,"2/24/2015",1,2,3,1,0,7,7,"2/24/2015"
"399","Emergency Shelter (HUD)",729878,253143,2130859,"6/9/2015",1,1,2,3,0,7,7,"6/9/2015"
"400","Emergency Shelter (HUD)",729878,253143,3272286,"1/4/2016",1,1,2,2,0,6,6,"1/4/2016"
"401","Emergency Shelter (HUD)",729881,359163,3210228,"12/16/2015",1,2,3,3,0,9,9,"12/16/2015"
"402","Emergency Shelter (HUD)",730303,288334,1631263,"2/9/2015",1,2,3,6,0,12,12,"2/9/2015"
"403","Emergency Shelter (HUD)",730303,288334,3299575,"1/8/2016",0,2,4,5,0,11,11,"1/8/2016"
"404","Emergency Shelter (HUD)",730373,346968,3098413,"11/30/2015",1,1,3,2,1,8,8,"11/30/2015"
"405","Emergency Shelter (HUD)",730381,412131,2639706,"9/23/2015",1,2,3,3,0,9,9,"9/23/2015"
"406","Emergency Shelter (HUD)",730383,340975,1672778,"2/18/2015",1,2,2,4,0,9,9,"2/18/2015"
"407","Emergency Shelter (HUD)",730383,340975,1965214,"4/23/2015",0,3,3,5,0,11,11,"4/23/2015"
"408","Emergency Shelter (HUD)",730386,322951,2237071,"7/10/2015",1,3,3,4,0,11,11,"7/10/2015"
"409","Emergency Shelter (HUD)",730386,322951,3309689,"1/11/2016",1,3,4,5,0,13,13,"1/11/2016"
"410","Emergency Shelter (HUD)",730391,321872,3018717,"11/18/2015",1,3,1,1,0,6,6,"11/18/2015"
"411","Emergency Shelter (HUD)",730397,155069,2658077,"9/28/2015",1,2,2,0,0,5,5,"9/28/2015"
"412","Emergency Shelter (HUD)",730398,350794,2829517,"10/27/2015",1,3,2,3,1,10,10,"10/27/2015"
"413","Emergency Shelter (HUD)",730406,346564,1666738,"2/16/2015",0,2,1,1,0,4,4,"2/16/2015"
"414","Emergency Shelter (HUD)",730412,420092,3281598,"1/5/2016",1,1,1,0,0,3,3,"1/5/2016"
"415","Emergency Shelter (HUD)",730416,418701,3186353,"12/11/2015",1,3,3,5,0,12,12,"12/11/2015"
"416","Emergency Shelter (HUD)",730423,303445,1655595,"2/12/2015",1,2,1,7,0,11,10,"2/12/2015"
"417","Emergency Shelter (HUD)",730425,386275,2275434,"7/20/2015",0,2,2,2,0,6,6,"7/20/2015"
"418","Emergency Shelter (HUD)",730435,314214,2098004,"5/28/2015",1,1,1,3,0,6,6,"5/28/2015"
"419","Emergency Shelter (HUD)",730436,316021,2219963,"7/7/2015",1,3,3,5,0,12,12,"7/7/2015"
"420","Emergency Shelter (HUD)",730440,387816,2526332,"9/2/2015",1,1,2,4,0,8,8,"9/3/2015"
"421","Emergency Shelter (HUD)",730444,145949,2716344,"10/12/2015",1,2,3,5,0,11,10,"10/12/2015"
"422","Emergency Shelter (HUD)",730446,323625,1656119,"2/12/2015",1,1,2,2,0,6,6,"2/12/2015"
"423","Emergency Shelter (HUD)",730457,302849,1655610,"2/12/2015",1,0,1,1,0,3,3,"2/12/2015"
"424","Emergency Shelter (HUD)",730458,120880,1975581,"4/27/2015",1,2,0,4,0,7,7,"4/27/2015"
"425","Emergency Shelter (HUD)",730462,352982,2957983,"11/11/2015",1,1,2,1,0,5,5,"11/11/2015"
"426","Emergency Shelter (HUD)",730467,341859,1968548,"4/23/2015",1,1,4,8,0,14,12,"4/23/2015"
"427","Emergency Shelter (HUD)",730474,359163,3210228,"12/16/2015",1,2,3,3,0,9,9,"12/16/2015"
"428","Emergency Shelter (HUD)",730722,310383,3221915,"12/18/2015",1,4,3,4,0,12,12,"12/18/2015"
"429","Emergency Shelter (HUD)",731119,326472,2647187,"9/24/2015",1,2,2,2,0,7,7,"9/24/2015"
"430","Emergency Shelter (HUD)",731155,407919,2376292,"8/7/2015",1,1,3,4,0,9,9,"8/7/2015"
"431","Emergency Shelter (HUD)",731169,326472,2647187,"9/24/2015",1,2,2,2,0,7,7,"9/24/2015"
"432","Emergency Shelter (HUD)",731175,402344,2135927,"6/10/2015",1,2,3,6,0,12,12,"6/10/2015"
"433","Emergency Shelter (HUD)",731489,303903,3298600,"1/7/2016",1,1,2,4,0,8,8,"1/7/2016"
"434","Emergency Shelter (HUD)",731497,232837,2180813,"6/24/2015",1,2,1,0,0,4,4,"6/24/2015"
"435","Emergency Shelter (HUD)",731497,232837,3165109,"12/8/2015",1,2,3,0,0,6,6,"12/8/2015"
"436","Emergency Shelter (HUD)",731507,326472,2647187,"9/24/2015",1,2,2,2,0,7,7,"9/24/2015"
"437","Emergency Shelter (HUD)",731563,326472,2647187,"9/24/2015",1,2,2,2,0,7,7,"9/24/2015"
"438","Emergency Shelter (HUD)",731688,350794,2829517,"10/27/2015",1,3,2,3,1,10,10,"10/27/2015"
"439","Emergency Shelter (HUD)",731710,346968,3098413,"11/30/2015",1,1,3,2,1,8,8,"11/30/2015"
"440","Emergency Shelter (HUD)",731713,340975,1672778,"2/18/2015",1,2,2,4,0,9,9,"2/18/2015"
"441","Emergency Shelter (HUD)",731713,340975,1965214,"4/23/2015",0,3,3,5,0,11,11,"4/23/2015"
"442","Emergency Shelter (HUD)",731717,155069,2658077,"9/28/2015",1,2,2,0,0,5,5,"9/28/2015"
"443","Emergency Shelter (HUD)",731723,408181,3302551,"1/8/2016",1,3,2,7,0,13,13,"1/8/2016"
"444","Emergency Shelter (HUD)",731727,173933,3321448,"1/13/2016",1,1,3,3,0,8,8,"1/13/2016"
"445","Emergency Shelter (HUD)",731729,391673,3102180,"11/30/2015",1,1,2,3,0,7,7,"11/30/2015"
"446","Emergency Shelter (HUD)",731730,311437,1808589,"3/19/2015",1,3,4,6,0,14,14,"3/19/2015"
"447","Emergency Shelter (HUD)",731732,365032,1535660,"1/22/2015",1,2,3,0,0,6,6,"1/22/2015"
"448","Emergency Shelter (HUD)",731732,365032,3330198,"1/15/2016",1,4,2,1,0,8,8,"1/15/2016"
"449","Emergency Shelter (HUD)",731733,420092,3281598,"1/5/2016",1,1,1,0,0,3,3,"1/5/2016"
"450","Emergency Shelter (HUD)",731737,386275,2275434,"7/20/2015",0,2,2,2,0,6,6,"7/20/2015"
"451","Emergency Shelter (HUD)",731745,358298,2690389,"10/5/2015",1,3,3,5,0,12,12,"10/5/2015"
"452","Emergency Shelter (HUD)",731746,314214,2098004,"5/28/2015",1,1,1,3,0,6,6,"5/28/2015"
"453","Emergency Shelter (HUD)",731748,387816,2526332,"9/2/2015",1,1,2,4,0,8,8,"9/3/2015"
"454","Emergency Shelter (HUD)",731752,346564,1666738,"2/16/2015",0,2,1,1,0,4,4,"2/16/2015"
"455","Emergency Shelter (HUD)",731754,412131,2639706,"9/23/2015",1,2,3,3,0,9,9,"9/23/2015"
"456","Emergency Shelter (HUD)",731761,341765,1676451,"2/19/2015",1,2,3,4,0,10,10,"2/19/2015"
"457","Emergency Shelter (HUD)",731769,394055,1695311,"2/24/2015",1,2,3,1,0,7,7,"2/24/2015"
"458","Emergency Shelter (HUD)",731771,302252,1656809,"2/12/2015",1,1,1,1,0,4,4,"2/12/2015"
"459","Emergency Shelter (HUD)",731775,253143,2130859,"6/9/2015",1,1,2,3,0,7,7,"6/9/2015"
"460","Emergency Shelter (HUD)",731775,253143,3272286,"1/4/2016",1,1,2,2,0,6,6,"1/4/2016"
"461","Emergency Shelter (HUD)",731776,359448,1654112,"2/12/2015",1,4,1,2,0,8,8,"2/12/2015"
"462","Emergency Shelter (HUD)",731778,303841,1674221,"2/19/2015",1,3,2,4,1,11,11,"2/19/2015"
"463","Emergency Shelter (HUD)",731784,347332,2274421,"7/20/2015",1,3,4,3,0,11,11,"7/20/2015"
"464","Emergency Shelter (HUD)",731784,347332,3243392,"12/23/2015",1,4,1,6,0,12,12,"12/23/2015"
"465","Emergency Shelter (HUD)",731787,341859,1968548,"4/23/2015",1,1,4,8,0,14,12,"4/23/2015"
"466","Emergency Shelter (HUD)",731790,351127,2967402,"11/12/2015",1,4,1,2,0,8,8,"11/12/2015"
"467","Emergency Shelter (HUD)",731792,350968,3169783,"12/9/2015",0,2,3,1,0,6,6,"12/9/2015"
"468","Emergency Shelter (HUD)",731795,352982,2957983,"11/11/2015",1,1,2,1,0,5,5,"11/11/2015"
"469","Emergency Shelter (HUD)",731800,210909,1670242,"2/17/2015",1,3,1,2,0,7,7,"2/17/2015"
"470","Emergency Shelter (HUD)",731800,210909,3015083,"11/18/2015",1,4,4,5,0,14,14,"11/18/2015"
"471","Emergency Shelter (HUD)",731801,302849,1655610,"2/12/2015",1,0,1,1,0,3,3,"2/12/2015"
"472","Emergency Shelter (HUD)",731829,367630,2233636,"7/10/2015",1,3,3,3,0,10,10,"7/10/2015"
"473","Emergency Shelter (HUD)",731832,303498,3013808,"11/18/2015",1,1,3,2,0,7,7,"11/18/2015"
